Id,IndicatorCode,SpatialDim,SpatialValueCode,TimeDim/year,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28475020,MDG_0000000025,POL,PER,2018,93.7,93.7,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Perú: Encuesta Demográfica y de Salud Familiar - ENDES 2019. Lima: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2019 (in Spanish).",2022-05-09T15:22:44Z,2018,1/1/2018,12/31/2018
28475021,MDG_0000000025,POL,PER,2019,94.4,94.4,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Perú: Encuesta Demográfica y de Salud Familiar - ENDES 2019. Lima: Instituto Nacional de Estadística e Informática (INEI) [Perú]; 2019 (in Spanish).",2022-05-09T15:22:44Z,2019,1/1/2019,12/31/2019
28475022,MDG_0000000025,POL,PER,2020,95.7,95.7,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Encuesta Demografica y de Salud Familiar 2020",2022-05-09T15:22:44Z,2020,1/1/2020,12/31/2020
28475023,MDG_0000000025,PRK,PHL,2000,58,58,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Multiple Indicator Cluster Survey (MICS) Philippines 1999. Manila: National Statistics Office, United Nations Children’s Fund (UNICEF); 2001.",2022-05-09T15:22:44Z,2000,1/1/2000,12/31/2000
28475024,MDG_0000000025,PRK,PHL,2003,59.8,59.8,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. National Statistics Office (NSO) [Philippines], ORC Macro. National Demographic and Health Survey 2003. Calverton, Maryland: NSO [Philippines], ORC Macro; 2004.",2022-05-09T15:22:44Z,2003,1/1/2003,12/31/2003
28475025,MDG_0000000025,PRK,PHL,2008,62.2,62.2,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. National Statistics Office (NSO) [Philippines], ICF Macro. National Demographic and Health Survey 2008. Calverton, Maryland: National Statistics Office, ICF Macro; 2009.",2022-05-09T15:22:44Z,2008,1/1/2008,12/31/2008
28475026,MDG_0000000025,PRK,PHL,2011,72.2,72.2,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. 2011 Family Health Survey (FHS). Final Report. Quezon City: National Statistics Office [Philippines], United States Agency for International Development (USAID); 2012.",2022-05-09T15:22:44Z,2011,1/1/2011,12/31/2011
28475027,MDG_0000000025,PRK,PHL,2013,72.8,72.8,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Philippine Statistics Authority (PSA) [Philippines], ICF International. Philippines National Demographic and Health Survey 2013. Manila, Philippines, and Rockville, Maryland, USA: PSA, ICF International; 2014.",2022-05-09T15:22:44Z,2013,1/1/2013,12/31/2013
28475028,MDG_0000000025,PRK,PHL,2017,84.4,84.4,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Philippines National Demographic and Health Survey



2017: Final Report. Quezon City, Philippines, and Rockville, Maryland, USA: Philippine Statistics Authority (PSA), ICF; 2018. .",2022-05-09T15:22:44Z,2017,1/1/2017,12/31/2017
28475029,MDG_0000000025,PRK,POL,2000,99.4,99.4,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Demographic Yearbook of Poland 2010 - Branch Yearbooks. Warsaw: Central Statistical Office [Poland]; 2010.,2022-05-09T15:22:44Z,2000,1/1/2000,12/31/2000
28475030,MDG_0000000025,PRK,POL,2001,99.8,99.8,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).",2022-05-09T15:22:44Z,2001,1/1/2001,12/31/2001
28475031,MDG_0000000025,PRK,POL,2002,99.8,99.8,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).",2022-05-09T15:22:44Z,2002,1/1/2002,12/31/2002
28475032,MDG_0000000025,PRK,POL,2003,99.8,99.8,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).",2022-05-09T15:22:44Z,2003,1/1/2003,12/31/2003
28475033,MDG_0000000025,PRK,POL,2004,99.8,99.8,,,"Unclear definition of the cadres included. Transformative Monitoring for Enhanced Equity (TransMonEE) 2012 Database [online database]. Geneva: UNICEF Europe and Central Asia Regional Office; 2012 (www.transmonee.org, accessed 1 November 2012).",2022-05-09T15:22:44Z,2004,1/1/2004,12/31/2004
28475034,MDG_0000000025,PRK,POL,2005,99.3,99.3,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Demographic Yearbook of Poland 2010 - Branch Yearbooks. Warsaw: Central Statistical Office [Poland]; 2010.,2022-05-09T15:22:44Z,2005,1/1/2005,12/31/2005
28475035,MDG_0000000025,PRT,POL,2006,99.4,99.4,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Demographic Yearbook of Poland 2007 - Branch Yearbooks. Warsaw: Central Statistical Office [Poland]; 2007.,2022-05-09T15:22:44Z,2006,1/1/2006,12/31/2006
28475036,MDG_0000000025,PRT,POL,2007,99.4,99.4,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Demographic Yearbook of Poland 2009 - Branch Yearbooks. Warsaw: Central Statistical Office [Poland]; 2009.,2022-05-09T15:22:44Z,2007,1/1/2007,12/31/2007
28475037,MDG_0000000025,PRT,POL,2008,99.4,99.4,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Demographic Yearbook of Poland 2010 - Branch Yearbooks. Warsaw: Central Statistical Office [Poland]; 2010.,2022-05-09T15:22:44Z,2008,1/1/2008,12/31/2008
28475038,MDG_0000000025,PRT,POL,2009,99.7,99.7,,,Institutional Birth (IB): includes all deliveries that occurred at a health facility. Demographic Yearbook of Poland 2010 - Branch Yearbooks. Warsaw: Central Statistical Office [Poland]; 2010.,2022-05-09T15:22:44Z,2009,1/1/2009,12/31/2009
28475039,MDG_0000000025,PRT,POL,2010,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Statistics Poland (GUS) [Website]. Warsaw: Statistics Poland (GUS); 2020 (https://sdg.gov.pl/en/statistics_glob/3-1-2/, accessed 28 February 2021).",2022-05-09T15:22:44Z,2010,1/1/2010,12/31/2010
28475040,MDG_0000000025,PRT,POL,2011,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Statistics Poland (GUS) [Website]. Warsaw: Statistics Poland (GUS); 2020 (https://sdg.gov.pl/en/statistics_glob/3-1-2/, accessed 28 February 2021).",2022-05-09T15:22:44Z,2011,1/1/2011,12/31/2011
28475041,MDG_0000000025,PRT,POL,2012,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Statistics Poland (GUS) [Website]. Warsaw: Statistics Poland (GUS); 2020 (https://sdg.gov.pl/en/statistics_glob/3-1-2/, accessed 28 February 2021).",2022-05-09T15:22:44Z,2012,1/1/2012,12/31/2012
28475042,MDG_0000000025,PRT,POL,2013,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Statistics Poland (GUS) [Website]. Warsaw: Statistics Poland (GUS); 2020 (https://sdg.gov.pl/en/statistics_glob/3-1-2/, accessed 28 February 2021).",2022-05-09T15:22:44Z,2013,1/1/2013,12/31/2013
28475043,MDG_0000000025,PRT,POL,2014,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Statistics Poland (GUS) [Website]. Warsaw: Statistics Poland (GUS); 2020 (https://sdg.gov.pl/en/statistics_glob/3-1-2/, accessed 28 February 2021).",2022-05-09T15:22:44Z,2014,1/1/2014,12/31/2014
28475044,MDG_0000000025,PRT,POL,2015,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Statistics Poland (GUS) [Website]. Warsaw: Statistics Poland (GUS); 2020 (https://sdg.gov.pl/en/statistics_glob/3-1-2/, accessed 28 February 2021).",2022-05-09T15:22:44Z,2015,1/1/2015,12/31/2015
28475045,MDG_0000000025,PRT,POL,2016,99.8,99.8,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Statistics Poland (GUS) [Website]. Warsaw: Statistics Poland (GUS); 2020 (https://sdg.gov.pl/en/statistics_glob/3-1-2/, accessed 28 February 2021).",2022-05-09T15:22:44Z,2016,1/1/2016,12/31/2016
28475046,MDG_0000000025,PRT,POL,2017,99.8,99.8,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Statistics Poland (GUS) [Website]. Warsaw: Statistics Poland (GUS); 2020 (https://sdg.gov.pl/en/statistics_glob/3-1-2/, accessed 28 February 2021).",2022-05-09T15:22:44Z,2017,1/1/2017,12/31/2017
28475047,MDG_0000000025,PRY,POL,2018,99.8,99.8,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Statistics Poland (GUS) [Website]. Warsaw: Statistics Poland (GUS); 2020 (https://sdg.gov.pl/en/statistics_glob/3-1-2/, accessed 28 February 2021).",2022-05-09T15:22:44Z,2018,1/1/2018,12/31/2018
28475048,MDG_0000000025,PRY,POL,2019,99.8,99.8,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Statistics Poland (GUS) [Website]. Warsaw: Statistics Poland (GUS); 2020 (https://sdg.gov.pl/en/statistics_glob/3-1-2/, accessed 28 February 2021).",2022-05-09T15:22:44Z,2019,1/1/2019,12/31/2019
28475049,MDG_0000000025,PRY,POL,2020,99.7,99.7,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Statistics Poland (GUS) [Website]. Warsaw: Statistics Poland (GUS); 2021 (https://sdg.gov.pl/en/statistics_glob/3-1-2/, accessed 29 September 2021).",2022-05-09T15:22:44Z,2020,1/1/2020,12/31/2020
28475050,MDG_0000000025,PRY,PRT,2011,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Annual Statistics Portugal – Live births (No.) by Place of residence of mother (NUTS - 2013), Sex, Place of delivery of the mother, Medical assistance and Size class of weight at birth; Annual. 2011 [online database]. Lisbon: Instituto Nacional de Estadística (INE) [Portugal]; 2020",2022-05-09T15:22:44Z,2011,1/1/2011,12/31/2011
28475051,MDG_0000000025,PRY,PRT,2012,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Annual Statistics Portugal – Live births (No.) by Place of residence of mother (NUTS - 2013), Sex, Place of delivery of the mother, Medical assistance and Size class of weight at birth; Annual. 2012 [online database]. Lisbon: Instituto Nacional de Estadística (INE) [Portugal]; 2020",2022-05-09T15:22:44Z,2012,1/1/2012,12/31/2012
28475052,MDG_0000000025,PRY,PRT,2013,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Annual Statistics Portugal – Live births (No.) by Place of residence of mother (NUTS - 2013), Sex, Place of delivery of the mother, Medical assistance and Size class of weight at birth; Annual. 2013 [online database]. Lisbon: Instituto Nacional de Estadística (INE) [Portugal]; 2020",2022-05-09T15:22:44Z,2013,1/1/2013,12/31/2013
28475053,MDG_0000000025,PRY,PRT,2014,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Annual Statistics Portugal – Live births (No.) by Place of residence of mother (NUTS - 2013), Sex, Place of delivery of the mother, Medical assistance and Size class of weight at birth; Annual. 2014 [online database]. Lisbon: Instituto Nacional de Estadística (INE) [Portugal]; 2020",2022-05-09T15:22:44Z,2014,1/1/2014,12/31/2014
28475054,MDG_0000000025,PRY,PRT,2015,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Annual Statistics Portugal – Live births (No.) by Place of residence of mother (NUTS - 2013), Sex, Place of delivery of the mother, Medical assistance and Size class of weight at birth; Annual. 2015 [online database]. Lisbon: Instituto Nacional de Estadística (INE) [Portugal]; 2020",2022-05-09T15:22:44Z,2015,1/1/2015,12/31/2015
28475055,MDG_0000000025,PRY,PRT,2016,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Annual Statistics Portugal – Live births (No.) by Place of residence of mother (NUTS - 2013), Sex, Place of delivery of the mother, Medical assistance and Size class of weight at birth; Annual. 2016 [online database]. Lisbon: Instituto Nacional de Estadística (INE) [Portugal]; 2020",2022-05-09T15:22:44Z,2016,1/1/2016,12/31/2016
28475056,MDG_0000000025,PRY,PRT,2017,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Annual Statistics Portugal – Live births (No.) by Place of residence of mother (NUTS - 2013), Sex, Place of delivery of the mother, Medical assistance and Size class of weight at birth; Annual. 2017 [online database]. Lisbon: Instituto Nacional de Estadística (INE) [Portugal]; 2020",2022-05-09T15:22:44Z,2017,1/1/2017,12/31/2017
28475057,MDG_0000000025,PRY,PRT,2018,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Annual Statistics Portugal – Live births (No.) by Place of residence of mother (NUTS - 2013), Sex, Place of delivery of the mother, Medical assistance and Size class of weight at birth; Annual. 2018 [online database]. Lisbon: Instituto Nacional de Estadística (INE) [Portugal]; 2020",2022-05-09T15:22:44Z,2018,1/1/2018,12/31/2018
28475058,MDG_0000000025,PRY,PRT,2019,99.9,99.9,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Annual Statistics Portugal – Live births (No.) by Place of residence of mother (NUTS - 2013), Sex, Place of delivery of the mother, Medical assistance and Size class of weight at birth; Annual. 2019 [online database]. Lisbon: Instituto Nacional de Estadística (INE) [Portugal]; 2020",2022-05-09T15:22:44Z,2019,1/1/2019,12/31/2019
28475059,MDG_0000000025,QAT,PRT,2020,98.6,98.6,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Annual Statistics Portugal – Live births (No.) by Place of residence of mother (NUTS - 2013), Sex, Place of delivery of the mother, Medical assistance and Size class of weight at birth; Annual. 2020 [online database]. Lisbon: Instituto Nacional de Estadística (INE) [Portugal]; 2021",2022-05-09T15:22:44Z,2020,1/1/2020,12/31/2020
28475060,MDG_0000000025,QAT,GNB,2000,31.8,31.8,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Multiple Indicator Cluster Survey Guinea-Bissau 2000. Guinea-Bissau: Director General of Planning [Guinea-Bissau], National Institute of Statistics and Census [Guinea-Bissau], United Nations Children’s Fund (UNICEF); 2000.",2022-05-09T15:22:44Z,2000,1/1/2000,12/31/2000
28475061,MDG_0000000025,QAT,GNB,2006,31,31,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Ministère de l`Economie - Secrétariat d`Etat du Plan et à l`Intégration Régionale, Fonds des Nations Unies pour l’Enfance (UNICEF). Enquête par Grappes à Indicateurs Multiples, Guinée-Bissau, Rapport Final. Bissau, Guinée-Bissau: Ministère de l`Economie - Secrétariat d`Etat du Plan et à l`Intégration Régionale; 2006 (in French).",2022-05-09T15:22:44Z,2006,1/1/2006,12/31/2006
28475062,MDG_0000000025,QAT,GNB,2010,43,43,,,"Unclear definition of the cadres included. Ministério da Economia, do Plano e Integração Regional – Direcção Geral do Plano, Fundo das Nações Unidas para a Infância (UNICEF). Inquérito aos Indicadores Múltiplos, Inquérito Demográfico de Saúde Reprodutiva 2010. Relatório Final. Guiné-Bissau: Ministério da Economia, do Plano e Integração Regional – Direcção Geral do Plano; 2011 (in Portuguese).",2022-05-09T15:22:44Z,2010,1/1/2010,12/31/2010
28475063,MDG_0000000025,QAT,GNB,2014,45,45,,,"Unclear definition of the cadres included. Ministério da Economia e Finanças, Direcção Geral do Plano Instituto Nacional de Estatística (INE), Fundo das Nações Unidas para a Infância (UNICEF). Inquérito aos Indicadores Múltiplos (MICS) 2014. Guiné-Bissau: Ministério da Economia e Finanças, Direcção Geral do Plano Instituto Nacional de Estatística (INE); 2016 (in Portuguese).",2022-05-09T15:22:44Z,2014,1/1/2014,12/31/2014
28475064,MDG_0000000025,QAT,GNB,2019,53.8,53.8,,,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife. Ministério da Economia e Finanças, Direção Geral do Plano/Instituto Nacional de Estatística (INE). Inquérito aos Indicadores Múltiplos (MICS6) 2018-2019, Relatório Final. Bissau, Guiné-Bissau: Ministério da Economia e Finanças e Direção Geral do Plano/ Instituto Nacional de Estatística (INE); 2020. (in Portuguese)",2022-05-09T15:22:45Z,2018-2019,1/1/2018,12/31/2019
28475065,MDG_0000000025,QAT,TLS,2002,24,24,,,"Definition includes other cadres that is not in alignment with the standard definition. Timor-Leste Multiple Indicator Cluster Survey (MICS - 2002). Timor-Leste: Government of Timor-Leste, United Nations Children's Fund (UNICEF); 2003.",2022-05-09T15:22:45Z,2002,1/1/2002,12/31/2002
